,train_loss,train_acc,val_loss,val_acc
0,,,2.305256986618042,0.0897
1,2.2730472087860107,0.1953125,2.2716697036743163,0.1815
2,2.2515904903411865,0.203125,2.236339529418945,0.2867
3,2.185279130935669,0.453125,2.2009823150634764,0.3995
4,2.1642749309539795,0.51171875,2.164567543411255,0.489
5,2.1315345764160156,0.53125,2.1233292343139647,0.5532
3714.0477228164673
