,train_loss,train_acc,val_loss,val_acc,time_refs
0,,,2.305256986618042,0.0897,1664898119.1744077
1,2.227022886276245,0.30078125,2.2343040142059327,0.2944,1664898746.9462523
2,2.1518406867980957,0.515625,2.1530507705688477,0.5023,1664899323.7741847
3,2.084751844406128,0.54296875,2.082619755935669,0.5762,1664899967.8950584
4,1.9828810691833496,0.66796875,1.993916872406006,0.6229,1664900405.2714171
5,1.9060403108596802,0.67578125,1.8969202995300294,0.6718,1664900945.4266174
6,1.7749215364456177,0.71875,1.8003093181610108,0.6691,1664901419.522011
7,1.6723048686981201,0.72265625,1.668423490524292,0.7006,1664902101.7294347
8,1.5099108219146729,0.765625,1.5343605237960816,0.7154,1664902621.211625
9,1.502819538116455,0.6875,1.4237260147094726,0.7419,1664903112.2463949
10,1.2742856740951538,0.79296875,1.322927456665039,0.7414,1664903690.4581468
11,1.2159266471862793,0.7734375,1.2130112525939942,0.7737,1664904369.654901
12,1.206322431564331,0.7421875,1.131093666267395,0.7869,1664904844.8001993
13,1.0823895931243896,0.76953125,1.0670827095031739,0.7921,1664905331.988511
14,1.007805585861206,0.796875,0.9995250948905945,0.8064,1664905843.3496711
15,0.8895198702812195,0.83984375,0.9329411452293396,0.8144,1664906395.6435883
16,0.8562304973602295,0.8359375,0.8736013714790344,0.8258,1664906942.4642565
17,0.8891271948814392,0.8046875,0.8242781324386597,0.8303,1664907718.9184425
18,0.802190363407135,0.8515625,0.7885948424339294,0.8399,1664908162.4633307
19,0.7020919322967529,0.8828125,0.7563550894737243,0.8426,1664908738.3361032
20,0.7974086403846741,0.81640625,0.7220321792602539,0.8472,1664909390.7986789
21,0.6927924156188965,0.828125,0.6983672563552856,0.8484,1664909911.3756938
22,0.7112295627593994,0.83203125,0.6749530419349671,0.8521,1664910457.101686
23,0.6678044199943542,0.8671875,0.6473650977134705,0.8599,1664911146.22428
24,0.6520684957504272,0.8359375,0.6287467328548432,0.8582,1664911661.147145
25,0.6518404483795166,0.8671875,0.6110663451671601,0.8608,1664912256.173792
26,0.6143345832824707,0.87109375,0.5948534677505494,0.8625,1664912785.036163
27,0.6098436117172241,0.875,0.578734129858017,0.8668,1664913365.29371
28,0.677627444267273,0.8046875,0.5644999855995179,0.8688,1664913908.8902686
29,0.56539386510849,0.84375,0.551443985414505,0.8723,1664914410.17066
30,0.5976881384849548,0.85546875,0.5418450833320617,0.8734,1664914857.6900685
31,0.5290912985801697,0.87109375,0.5331611940383911,0.8726,1664915402.837056
32,0.5727635025978088,0.83984375,0.5226864667415619,0.8767,1664915912.6833067
33,0.5344252586364746,0.88671875,0.5151529942989349,0.8757,1664916371.277824
34,0.49028831720352173,0.89453125,0.5060805249691009,0.8779,1664917146.4326196
35,0.47322899103164673,0.8828125,0.49663322677612304,0.8793,1664917710.433296
36,0.556830644607544,0.8359375,0.4887230327129364,0.8819,1664918377.3026278
37,0.4997977614402771,0.87890625,0.4797771790981293,0.883,1664918980.5900817
38,0.4569270610809326,0.88671875,0.4729105923652649,0.8848,1664919590.0721304
39,0.43004360795021057,0.8984375,0.46493646183013915,0.8847,1664920141.5576766
40,0.4539557993412018,0.8828125,0.458977845287323,0.8856,1664920588.1337457
41,0.5146090984344482,0.8515625,0.454010658121109,0.8872,1664921133.36304
42,0.40703126788139343,0.9140625,0.4477867552280426,0.8874,1664921802.167201
43,0.5132694840431213,0.8671875,0.4426041224002838,0.8881,1664922444.4071906
44,0.4632917046546936,0.87890625,0.4366886215686798,0.8891,1664923032.308342
45,0.4365476667881012,0.90234375,0.4344754846096039,0.8874,1664923546.0508122
46,0.48579370975494385,0.85546875,0.43063564596176146,0.8904,1664924124.5295792
47,0.5879425406455994,0.8333333333333334,0.4262516655445099,0.89,1664924611.0873964
48,0.39440733194351196,0.91015625,0.4212177192211151,0.8913,1664925235.004229
49,0.46018677949905396,0.87109375,0.41784012031555173,0.8925,1664925678.2065527
50,0.39644014835357666,0.890625,0.41450286755561827,0.8931,1664926103.8660676
51,0.4018996059894562,0.89453125,0.41102539463043214,0.8933,1664926667.815962
52,0.43204769492149353,0.859375,0.40925531010627747,0.8937,1664927247.2170262
53,0.3673909306526184,0.9140625,0.405122278881073,0.894,1664927992.5560603
54,0.3880651891231537,0.8984375,0.40244152359962465,0.8934,1664928471.1996632
55,0.34914398193359375,0.9296875,0.39822374794483184,0.8964,1664929200.1981578
56,0.5069831609725952,0.8359375,0.396354691362381,0.8957,1664929678.4585485
57,0.3481768071651459,0.89453125,0.39357760117053986,0.8955,1664930219.707506
58,0.38603323698043823,0.8984375,0.3912734393835068,0.8973,1664930840.6857777
59,0.48524144291877747,0.87109375,0.38816705644130706,0.8967,1664931354.9465191
60,0.47612980008125305,0.87109375,0.3863686189174652,0.8971,1664931853.7615507
61,0.37303394079208374,0.90625,0.3839045091629028,0.8963,1664932332.0635383
62,0.32861050963401794,0.93359375,0.38138894658088685,0.8975,1664932827.7596946
63,0.3543054759502411,0.89453125,0.37893214943408965,0.8996,1664933383.8987288
64,0.44113630056381226,0.86328125,0.3765514127731323,0.8988,1664933931.8004174
65,0.3612667918205261,0.91015625,0.37421974396705626,0.8998,1664934524.4809422
66,0.3172210454940796,0.92578125,0.37271532073020935,0.8995,1664935067.7644856
67,0.42878788709640503,0.87109375,0.37171414244174955,0.8996,1664935581.0985236
68,0.36475813388824463,0.875,0.3688595507621765,0.8999,1664936147.5181856
69,0.38972920179367065,0.89453125,0.3663493302106857,0.9003,1664936871.4021
70,0.36650747060775757,0.90234375,0.3654294611930847,0.9011,1664937310.4749455
