,train_loss,train_acc,val_loss,val_acc,time_refs
0,,,2.305256986618042,0.0897,1663808344.7173636
1,2.2334985733032227,0.21875,2.2482498737335206,0.2137,1663809114.493647
2,2.1928799152374268,0.359375,2.1958881816864015,0.3854,1663809792.441667
3,2.1437456607818604,0.51953125,2.1265641384124754,0.5415,1663810585.6458027
4,2.0524375438690186,0.56640625,2.0494703645706176,0.5866,1663811483.90205
5,1.9672964811325073,0.6484375,1.9666138702392577,0.6317,1663812130.8738298
6,1.8698724508285522,0.6875,1.8765715320587157,0.6652,1663812765.6221538
7,1.7855502367019653,0.66015625,1.7784905639648438,0.6876,1663813704.77412
8,1.7108427286148071,0.703125,1.679497587966919,0.7029,1663814523.4636242
9,1.6049628257751465,0.73046875,1.5888440927505494,0.714,1663815050.1715963
10,1.5246247053146362,0.734375,1.5058551769256592,0.7204,1663815587.2830417
11,1.4529519081115723,0.71484375,1.4108222867965698,0.7343,1663816500.0863957
12,1.3494707345962524,0.75390625,1.321970267868042,0.7521,1663817316.7662091
13,1.2087339162826538,0.796875,1.2443835376739503,0.7583,1663818014.445867
14,1.1823548078536987,0.7421875,1.1691562044143677,0.7769,1663818801.5315447
15,1.0873137712478638,0.796875,1.0917240922927856,0.7944,1663819834.9150922
16,1.006111979484558,0.79296875,1.0393313928604127,0.7973,1663820440.6656227
17,1.024662971496582,0.8203125,0.9851959559440613,0.8086,1663821158.0461457
18,0.9276784658432007,0.79296875,0.9355509113311767,0.8195,1663821895.7628882
19,0.8113474249839783,0.8671875,0.8940750547409058,0.8228,1663822467.5660517
20,0.797315776348114,0.86328125,0.8512667386054993,0.8278,1663823373.2262318
21,0.8336819410324097,0.82421875,0.8192034828186036,0.8344,1663824032.7280927
22,0.8068154454231262,0.83984375,0.7890823600769042,0.8378,1663824762.441982
23,0.7231414318084717,0.83203125,0.7612570193290711,0.8392,1663825512.024325
24,0.8048768639564514,0.81640625,0.7364147394180298,0.8453,1663826247.0479717
25,0.8027726411819458,0.8046875,0.7166690790176392,0.8438,1663826817.5203514
26,0.7683480978012085,0.81640625,0.6926368937492371,0.8511,1663827624.2625144
27,0.6424508690834045,0.85546875,0.673955153465271,0.8526,1663828361.7571347
28,0.6598643660545349,0.82421875,0.6561063305854797,0.8528,1663829036.2062635
29,0.6423264145851135,0.81640625,0.6358476047515869,0.8568,1663829897.2302244
30,0.6240877509117126,0.87890625,0.6204714305877685,0.8568,1663830700.7960963
31,0.5651674866676331,0.8828125,0.606157016992569,0.8633,1663831325.402725
32,0.6440571546554565,0.84765625,0.5937437572479248,0.8649,1663832020.6819313
33,0.5735840201377869,0.87109375,0.5822589806556702,0.8642,1663832684.7608569
34,0.5754861235618591,0.87109375,0.5688156498908996,0.8662,1663833582.9145234
35,0.5234981775283813,0.8515625,0.557178261423111,0.8703,1663834355.2667298
36,0.6134583950042725,0.8359375,0.5470945576667786,0.8709,1663835203.0909758
37,0.5593426823616028,0.84765625,0.5376965873241425,0.8737,1663835814.6817396
38,0.5866308808326721,0.83203125,0.5286492529392243,0.8753,1663836593.7828178
39,0.5975770354270935,0.83984375,0.5203549199581147,0.876,1663837345.3096523
40,0.4777804911136627,0.8984375,0.5123423540115356,0.8778,1663837937.408981
41,0.5497854948043823,0.8828125,0.5057013894557952,0.8788,1663838699.9888792
42,0.4249785840511322,0.91015625,0.4980236068248749,0.8801,1663839307.1178882
43,0.48802751302719116,0.890625,0.4911544080734253,0.8811,1663840052.119796
44,0.5218064785003662,0.8828125,0.4862572952270508,0.8811,1663840850.9621649
45,0.5981073379516602,0.85546875,0.48018825464248654,0.881,1663841537.5556567
46,0.554022490978241,0.8671875,0.4762133942127228,0.8843,1663842072.0872602
47,0.4810147285461426,0.875,0.46923815393447876,0.8831,1663842809.8269477
48,0.4104667007923126,0.8984375,0.46438285856246947,0.8852,1663843572.798429
49,0.4150533974170685,0.9140625,0.4592683878898621,0.8866,1663844331.9340746
50,0.4817139804363251,0.87890625,0.45489388375282286,0.8848,1663845100.7767892
51,0.49023953080177307,0.890625,0.4499891804695129,0.8861,1663845728.41161
52,0.46941787004470825,0.88671875,0.4457489859104157,0.8869,1663846466.9572234
53,0.42507436871528625,0.88671875,0.4418254561424255,0.8892,1663847207.649364
54,0.47066769003868103,0.86328125,0.436954896736145,0.8902,1663847906.5069695
55,0.48675793409347534,0.890625,0.43422064380645753,0.8892,1663848530.4117236
56,0.44407302141189575,0.87890625,0.4311226888179779,0.8902,1663849172.1144373
57,0.3766496777534485,0.9140625,0.4270787884235382,0.8895,1663849893.484314
58,0.5138470530509949,0.875,0.42380479388236997,0.8897,1663850466.5174766
59,0.432795912027359,0.890625,0.42042244901657105,0.8919,1663851299.720593
60,0.4045754373073578,0.91015625,0.4177481147289276,0.8925,1663851933.3497884
61,0.47800740599632263,0.87890625,0.41413562450408936,0.8919,1663852800.6404192
62,0.4090290069580078,0.875,0.41110645809173585,0.8938,1663853473.023018
63,0.4169560670852661,0.88671875,0.4095470338344574,0.8925,1663854271.2581646
64,0.4565049409866333,0.88671875,0.4062281042098999,0.8931,1663855207.1941404
65,0.38538697361946106,0.90234375,0.40376958022117615,0.8942,1663855884.4617908
66,0.31599727272987366,0.9140625,0.40085882444381715,0.8951,1663856647.0181258
67,0.34545210003852844,0.8984375,0.39865858054161074,0.8955,1663857280.3717465
68,0.40787169337272644,0.90234375,0.3964681023359299,0.8955,1663857829.579784
69,0.45675474405288696,0.890625,0.39411647334098815,0.8963,1663858559.7200413
70,0.37279918789863586,0.875,0.3930467632055283,0.8959,1663859254.996129
