,train_loss,train_acc,val_loss,val_acc
0,,,2.305256986618042,0.0897
1,2.2721800804138184,0.15625,2.2720467540740965,0.1636
2,2.218005418777466,0.29296875,2.2370633499145507,0.2534
3,2.1998307704925537,0.4140625,2.198676424789429,0.4005
4,2.1580777168273926,0.48046875,2.1597703952789304,0.4919
5,2.115919351577759,0.515625,2.1141293369293215,0.553
6,2.0924036502838135,0.546875,2.0704373023986817,0.5937
7,2.0172929763793945,0.59765625,2.023712281036377,0.6147
8,1.9768598079681396,0.62109375,1.9742859107971191,0.6325
9,1.900743007659912,0.6875,1.915314688873291,0.6472
10,1.897545337677002,0.5859375,1.8560928720474243,0.6614
11,1.8198801279067993,0.64453125,1.8012365545272828,0.6724
12,1.756858229637146,0.66796875,1.7462906393051147,0.684
13,1.6974583864212036,0.703125,1.6810960065841676,0.6922
14,1.6541725397109985,0.74609375,1.6187130487442016,0.7049
15,1.5782510042190552,0.71875,1.5649543321609498,0.7196
16,1.5233854055404663,0.71875,1.502187126159668,0.7304
17,1.5091726779937744,0.703125,1.444376378440857,0.7376
18,1.3862766027450562,0.73828125,1.3849591485977173,0.7456
19,1.338239312171936,0.75390625,1.3304451089859008,0.7542
20,1.2589812278747559,0.75,1.2796330539703369,0.7629
21,1.241452932357788,0.80078125,1.2315296241760254,0.7737
22,1.19204843044281,0.78515625,1.1826306085586549,0.7795
23,1.1303080320358276,0.81640625,1.139715791797638,0.789
24,1.0520788431167603,0.84765625,1.0992286469459533,0.7955
25,1.0578117370605469,0.78515625,1.0609691054344177,0.7999
26,1.0713813304901123,0.77734375,1.0237964570999145,0.804
27,0.9742674827575684,0.84375,0.9916416810035705,0.8085
28,1.0506205558776855,0.7734375,0.9604252009391785,0.8157
29,0.9538554549217224,0.81640625,0.9302999729156494,0.8183
30,0.8980315923690796,0.84765625,0.9016752984046936,0.82
31,0.8966740369796753,0.7890625,0.8734386940002441,0.8252
32,0.9323983192443848,0.79296875,0.8504489336013794,0.8305
33,0.8144404888153076,0.8359375,0.829189343547821,0.8322
34,0.8139737248420715,0.84375,0.8070116370201111,0.8355
35,0.7420467734336853,0.86328125,0.7884044861793518,0.8355
36,0.7663320302963257,0.84765625,0.7701801343917847,0.8392
37,0.7418918013572693,0.828125,0.7530711124420166,0.8423
38,0.773970901966095,0.8046875,0.736927423286438,0.8444
39,0.724940836429596,0.84765625,0.7223901481628417,0.8454
40,0.7526151537895203,0.8359375,0.7078157762527466,0.8494
41,0.707887589931488,0.85546875,0.6932139565467834,0.8507
42,0.7688104510307312,0.8125,0.6806137557983398,0.8523
43,0.7454169392585754,0.81640625,0.6675156240463257,0.8555
44,0.6690940856933594,0.828125,0.6573358286857605,0.8559
45,0.6425299048423767,0.85546875,0.6467664787292481,0.8576
46,0.6338728070259094,0.87109375,0.6368057058334351,0.8593
47,0.6634519100189209,0.84375,0.6268613626003265,0.8603
48,0.6310958862304688,0.84375,0.6179796543121338,0.8618
49,0.5590521097183228,0.86328125,0.6086789207935334,0.8626
50,0.6999927163124084,0.8515625,0.5997573207855225,0.8642
51,0.5754326581954956,0.85546875,0.5911797018527984,0.8654
52,0.5736044049263,0.8671875,0.5837770071983337,0.8658
53,0.629817545413971,0.8671875,0.5762482186317444,0.8676
54,0.5475651621818542,0.8984375,0.5696289525985718,0.8687
55,0.5525491833686829,0.86328125,0.5627314081668854,0.8703
56,0.5395374894142151,0.8828125,0.5561620319843292,0.8703
57,0.6425672173500061,0.8515625,0.5496904264926911,0.8721
58,0.5677429437637329,0.85546875,0.543519635438919,0.8726
59,0.4925554692745209,0.8984375,0.5376035151958466,0.8743
60,0.5464932918548584,0.8515625,0.5323294412136078,0.875
61,0.6122245788574219,0.85546875,0.5272260540962219,0.8758
62,0.5903105735778809,0.83984375,0.5221215316295624,0.8763
63,0.5329526662826538,0.890625,0.5169682256221771,0.877
64,0.5435608625411987,0.859375,0.512966527557373,0.8774
65,0.4895448386669159,0.8984375,0.5074628791332245,0.8784
66,0.47624313831329346,0.8984375,0.5027965420246124,0.879
67,0.5017707347869873,0.875,0.49854749579429625,0.8801
68,0.5675568580627441,0.85546875,0.4946717141628265,0.88
69,0.4880352020263672,0.8828125,0.49068927664756773,0.8805
70,0.5018635392189026,0.89453125,0.48720669097900393,0.8804
71,0.40547290444374084,0.90625,0.4830893332004547,0.8812
72,0.5116269588470459,0.875,0.4793834013938904,0.8826
73,0.5022966861724854,0.87109375,0.47563735523223877,0.8829
74,0.40320315957069397,0.9296875,0.4721476947784424,0.8836
75,0.5290641188621521,0.87890625,0.46870882148742676,0.8838
76,0.4597347378730774,0.90625,0.46504565200805664,0.8844
77,0.4288906753063202,0.9140625,0.46207035570144656,0.8852
78,0.467275470495224,0.87109375,0.45925533246994016,0.8847
79,0.5552875995635986,0.83984375,0.4564551742076874,0.886
80,0.42667850852012634,0.890625,0.45361482791900637,0.886
81,0.44663962721824646,0.875,0.45056917634010313,0.8872
82,0.3640943467617035,0.92578125,0.44769719953536985,0.8874
83,0.4339147210121155,0.90625,0.44532500381469725,0.8884
84,0.4349842071533203,0.87890625,0.44283978018760684,0.8883
85,0.47336259484291077,0.85546875,0.4401564673900604,0.8888
86,0.43057772517204285,0.890625,0.43785930161476133,0.8893
87,0.455034464597702,0.88671875,0.43567169556617735,0.8892
88,0.45865824818611145,0.89453125,0.4333864017486572,0.8903
89,0.530692994594574,0.84765625,0.43084953737258913,0.8904
90,0.49607133865356445,0.859375,0.42842383379936216,0.891
91,0.4329233467578888,0.875,0.42622266187667845,0.8908
