,train_loss,train_acc,val_loss,val_acc
0,,,2.305256986618042,0.0897
1,2.285851240158081,0.125,2.271076608657837,0.1643
2,2.2430624961853027,0.24609375,2.2365254608154297,0.255
3,2.205425262451172,0.40625,2.1980298263549805,0.4029
4,2.159519672393799,0.51953125,2.156389705657959,0.4974
5,2.1152970790863037,0.54296875,2.1153678730010985,0.5522
6,2.062856912612915,0.64453125,2.0737827728271485,0.5898
7,2.0061256885528564,0.6484375,2.0246700246810914,0.6137
8,1.9696519374847412,0.671875,1.9742211812973023,0.6333
9,1.913670301437378,0.65625,1.9203217157363892,0.6457
10,1.8884717226028442,0.6171875,1.8692038450241089,0.6583
11,1.799249291419983,0.6953125,1.8088822174072265,0.6707
12,1.7568482160568237,0.69140625,1.7532917945861817,0.684
13,1.7077445983886719,0.66015625,1.694932843017578,0.6885
14,1.6623667478561401,0.65234375,1.6329496311187743,0.703
15,1.6430182456970215,0.6484375,1.5773484132766724,0.7159
16,1.5360888242721558,0.7109375,1.5196160247802735,0.7266
17,1.4382929801940918,0.78515625,1.4617629695892334,0.7352
18,1.3850334882736206,0.73828125,1.4018378805160523,0.7443
19,1.300583004951477,0.796875,1.3450019271850586,0.7519
20,1.3204874992370605,0.765625,1.2898559967041017,0.7596
21,1.2432458400726318,0.75390625,1.2406190006256104,0.7718
22,1.2405685186386108,0.7890625,1.1933393842697144,0.7794
23,1.1361916065216064,0.78515625,1.1528554210662842,0.7872
24,1.1816213130950928,0.734375,1.113769340133667,0.7926
25,1.0128142833709717,0.83984375,1.0752569354057313,0.797
26,1.0040836334228516,0.796875,1.0393991641044618,0.8029
27,1.0490398406982422,0.7578125,1.0081015117645264,0.807
28,1.0551313161849976,0.80078125,0.9782162479400635,0.8105
29,0.9910137057304382,0.78515625,0.9471512601852417,0.8167
30,0.9576705098152161,0.8203125,0.9193303652763367,0.8179
31,0.9464045166969299,0.80859375,0.8933999674797058,0.8219
32,0.8864162564277649,0.8359375,0.8698403824806213,0.8253
33,0.9084488153457642,0.8046875,0.8456538105010987,0.8308
34,0.796556293964386,0.8359375,0.8245855443000794,0.833
35,0.8974911570549011,0.796875,0.8044466223716736,0.8352
36,0.8207659125328064,0.83984375,0.784170138835907,0.8369
37,0.7993367314338684,0.82421875,0.766793835735321,0.841
38,0.8001841306686401,0.828125,0.7518258521080017,0.8427
39,0.7836690545082092,0.84375,0.7373588072776794,0.8451
40,0.7225972414016724,0.86328125,0.7212769268989563,0.8464
41,0.6969285011291504,0.84375,0.7063631682395936,0.8499
42,0.6933785676956177,0.859375,0.693282124710083,0.8508
43,0.661075234413147,0.86328125,0.6805418748855591,0.8523
44,0.7457414865493774,0.84375,0.6686751250267029,0.8551
45,0.6848244667053223,0.8203125,0.6574596795082093,0.8556
46,0.6993116736412048,0.8515625,0.6466912568092347,0.8579
47,0.744467556476593,0.75,0.6367586622238159,0.8595
48,0.7143877744674683,0.8046875,0.6276956948280334,0.8611
49,0.5983132719993591,0.875,0.6180009412288666,0.8616
50,0.6006093621253967,0.89453125,0.6097195163726806,0.8631
51,0.5916358828544617,0.88671875,0.6012066992759705,0.8639
52,0.6336240768432617,0.8515625,0.5924954835891724,0.8644
53,0.5861243009567261,0.87890625,0.585548747587204,0.8658
54,0.5698100924491882,0.8671875,0.5778863812446594,0.867
55,0.6044632196426392,0.8828125,0.5704411818981171,0.8683
56,0.5587016940116882,0.88671875,0.5641099209308624,0.8696
57,0.5704652667045593,0.87890625,0.5581075375080109,0.871
58,0.5615570545196533,0.8359375,0.5517685742855072,0.8711
59,0.5926910638809204,0.84765625,0.5458925789833069,0.8725
60,0.5594005584716797,0.86328125,0.5401729371070861,0.8731
61,0.5558316707611084,0.875,0.5348015650749206,0.8741
62,0.6604039072990417,0.8359375,0.5292143871307373,0.8752
63,0.6258338689804077,0.84375,0.5241210817813873,0.8761
64,0.47226083278656006,0.89453125,0.5188889708995819,0.8762
65,0.49023690819740295,0.890625,0.5139598116397858,0.8774
66,0.4587087035179138,0.8984375,0.5094661670207977,0.8783
67,0.5049803256988525,0.8671875,0.5046280242919922,0.8793
68,0.5081955194473267,0.859375,0.5000644065856934,0.8796
69,0.5023850202560425,0.8984375,0.4962102165699005,0.8799
70,0.47253698110580444,0.88671875,0.4920573398113251,0.8805
71,0.5966117978096008,0.8515625,0.4876479917049408,0.8809
72,0.43338125944137573,0.8828125,0.48412015824317933,0.8812
73,0.43495604395866394,0.88671875,0.48053771276474,0.882
74,0.5356993079185486,0.84375,0.4768641957759857,0.8831
75,0.5724409222602844,0.83203125,0.47349937930107117,0.8832
76,0.5300358533859253,0.85546875,0.46992252831459047,0.8838
77,0.5184624195098877,0.86328125,0.46629951086044313,0.8841
78,0.4942963123321533,0.85546875,0.4629608949184418,0.8855
79,0.4782294034957886,0.87890625,0.4602479410171509,0.8847
80,0.4958130121231079,0.8671875,0.45730418853759763,0.8858
81,0.4147868752479553,0.8984375,0.45408635387420654,0.8862
82,0.5231584906578064,0.86328125,0.45097091760635377,0.8872
83,0.4935081899166107,0.87890625,0.44837179584503173,0.8875
84,0.48467427492141724,0.88671875,0.4456535374641418,0.888
85,0.4775651693344116,0.89453125,0.4435253635406494,0.8889
86,0.4986439049243927,0.8671875,0.44092492117881776,0.889
87,0.40939533710479736,0.8828125,0.43826007833480835,0.8895
88,0.41499003767967224,0.890625,0.43605598530769346,0.8893
89,0.3886801302433014,0.90625,0.43446999802589414,0.8894
90,0.3908936381340027,0.90625,0.43218850378990176,0.8905
91,0.5257553458213806,0.87109375,0.42977669615745545,0.8898
92,0.4412038326263428,0.87890625,0.42756962471008303,0.8903
93,0.4481312036514282,0.89453125,0.42546028528213503,0.8915
94,0.5581777095794678,0.8229166666666666,0.4231519141197205,0.8915
95,0.46295398473739624,0.8828125,0.4211049198627472,0.8916
96,0.3974774181842804,0.890625,0.41895262551307677,0.8918
97,0.37868833541870117,0.9140625,0.4172529173374176,0.8918
98,0.3964657485485077,0.90234375,0.4155949523925781,0.892
99,0.4363994598388672,0.890625,0.41364800448417666,0.8926
100,0.4214501976966858,0.90625,0.411685483121872,0.8936
101,0.4256168305873871,0.88671875,0.41000865354537963,0.8943
102,0.43878981471061707,0.89453125,0.4085251123905182,0.8934
103,0.4163859188556671,0.8984375,0.40659809732437135,0.8938
104,0.41919293999671936,0.89453125,0.40502626819610593,0.8937
105,0.41526567935943604,0.86328125,0.40353457527160647,0.8948
106,0.4600660502910614,0.88671875,0.40197141304016115,0.8948
107,0.4109345078468323,0.875,0.400489865732193,0.8951
108,0.4163592457771301,0.88671875,0.3992241406917572,0.8954
109,0.5313011407852173,0.86328125,0.3978039921283722,0.8955
110,0.5223340392112732,0.84765625,0.39632865998744965,0.8956
111,0.3405417203903198,0.90625,0.3948681972742081,0.8952
112,0.3600221276283264,0.90625,0.39355751757621765,0.8958
113,0.34429988265037537,0.90625,0.3925880486726761,0.8964
114,0.38646838068962097,0.89453125,0.3911421326160431,0.896
115,0.39111781120300293,0.8984375,0.3897243872642517,0.8975
116,0.38680949807167053,0.90234375,0.3884436131000519,0.8969
117,0.3705728352069855,0.8984375,0.38714206631183623,0.8974
118,0.5040333271026611,0.8671875,0.3859026217222214,0.8979
119,0.3331957757472992,0.90625,0.38456735317707064,0.898
120,0.3395594358444214,0.90625,0.38348117887973787,0.8979
121,0.43899697065353394,0.85546875,0.38242343480587004,0.898
122,0.4782620072364807,0.84765625,0.3813986852169037,0.8991
123,0.4369160830974579,0.8671875,0.3800787918806076,0.8996
124,0.43235576152801514,0.8671875,0.37897691893577573,0.8984
125,0.39532607793807983,0.89453125,0.3780942399740219,0.8988
91435.06394052505,66830.74514174461
