,train_loss,train_acc,val_loss,val_acc
0,,,2.305256986618042,0.0897
1,2.286961555480957,0.16796875,2.272965087509155,0.1609
2,2.231050729751587,0.2734375,2.23709641456604,0.2534
3,2.2012219429016113,0.375,2.196992195510864,0.4065
4,2.1493771076202393,0.5625,2.1578847148895264,0.4958
5,2.142390251159668,0.515625,2.115407574081421,0.5509
6,2.10037899017334,0.51171875,2.0759118980407716,0.5886
7,2.0301549434661865,0.58203125,2.0282938709259035,0.6134
8,1.9928253889083862,0.62109375,1.9784671907424927,0.633
9,1.9475483894348145,0.59765625,1.9298141231536865,0.6424
10,1.8718565702438354,0.62890625,1.875332875442505,0.6559
11,1.8007248640060425,0.703125,1.8187744178771972,0.6697
12,1.801951289176941,0.64453125,1.7599202987670899,0.683
13,1.7073262929916382,0.70703125,1.6956043767929077,0.6884
14,1.6664351224899292,0.6875,1.6364832355499268,0.7027
15,1.5818802118301392,0.734375,1.5776182678222657,0.7161
16,1.5321495532989502,0.70703125,1.5159204208374024,0.7272
17,1.4371768236160278,0.7578125,1.45564544506073,0.7356
18,1.3969389200210571,0.74609375,1.401787078475952,0.7444
19,1.2807164192199707,0.7890625,1.3449369091033936,0.7517
20,1.3734244108200073,0.72265625,1.2878766513824462,0.7603
21,1.2439370155334473,0.80078125,1.240271529006958,0.7723
22,1.181199073791504,0.76953125,1.1931254579544068,0.7796
23,1.1313575506210327,0.81640625,1.149227148914337,0.7884
24,1.0902349948883057,0.80078125,1.1074650921821594,0.794
25,1.1314764022827148,0.7734375,1.0676355178833008,0.7994
26,1.05167555809021,0.8203125,1.0334485976219177,0.8033
27,0.97492516040802,0.8125,1.0013758246421813,0.8076
28,0.9812877774238586,0.81640625,0.9690252579689026,0.8151
29,0.9899464845657349,0.7890625,0.9386931702613831,0.8171
30,0.8912365436553955,0.83984375,0.9124338178634643,0.8179
31,0.8826254606246948,0.828125,0.8859850786209107,0.8231
32,0.894902765750885,0.8046875,0.8621745299339294,0.8262
33,0.8219255208969116,0.8671875,0.8391359580039978,0.8306
34,0.8233687877655029,0.84765625,0.817808159160614,0.8339
35,0.8122167587280273,0.8359375,0.798066932964325,0.8359
36,0.7526666522026062,0.8359375,0.7796642709732056,0.8381
37,0.7395432591438293,0.859375,0.7636225101470947,0.8409
38,0.7975273132324219,0.8359375,0.7488693667411804,0.8428
39,0.7088555097579956,0.8828125,0.7324625069618225,0.8452
40,0.7178385853767395,0.81640625,0.717477191734314,0.8459
41,0.8133416175842285,0.7890625,0.7032995245933533,0.8504
42,0.667613685131073,0.84765625,0.6904783582687378,0.8504
43,0.6991717219352722,0.84375,0.6783700513839722,0.8525
44,0.6816407442092896,0.859375,0.666242903804779,0.8555
45,0.6870562434196472,0.8359375,0.6552510260581971,0.857
46,0.6405705809593201,0.84375,0.6445371592044831,0.8576
47,0.7087833285331726,0.8333333333333334,0.6350295894622803,0.859
48,0.611528754234314,0.87109375,0.6247464345932007,0.8608
49,0.6378726363182068,0.859375,0.6158896325588227,0.8624
50,0.6147918701171875,0.8671875,0.6067403552532196,0.8626
51,0.5984036922454834,0.84765625,0.5985400562763215,0.8632
52,0.6812414526939392,0.8515625,0.5897221304893494,0.8653
53,0.6495500206947327,0.83984375,0.5824150539398193,0.8668
54,0.5830058455467224,0.8515625,0.5743227969169616,0.868
55,0.6213876008987427,0.85546875,0.5675443864345551,0.869
56,0.5312964916229248,0.86328125,0.5611984701633453,0.87
57,0.5528835654258728,0.87890625,0.554439500284195,0.8709
58,0.49595561623573303,0.89453125,0.5484534277439117,0.8717
59,0.5689950585365295,0.890625,0.5424158084392547,0.8726
60,0.5499237775802612,0.84765625,0.5365048832893372,0.8739
61,0.5497922301292419,0.87109375,0.5308837064743042,0.8754
62,0.5221967697143555,0.85546875,0.5254625749111176,0.876
63,0.5626084804534912,0.84765625,0.5204268127441406,0.8764
64,0.5205844640731812,0.87109375,0.5158708725452423,0.8776
65,0.5181261301040649,0.84765625,0.5115252928256988,0.8773
66,0.4382435977458954,0.90234375,0.5065622109889985,0.8787
67,0.656694233417511,0.8359375,0.50213737449646,0.879
68,0.47150129079818726,0.8984375,0.49789425597190856,0.8794
69,0.4451303780078888,0.8984375,0.4936851422786713,0.88
70,0.44743260741233826,0.9140625,0.4894769115924835,0.881
71,0.4723926782608032,0.87890625,0.4852581150531769,0.8811
72,0.580544114112854,0.84765625,0.4816291840553284,0.8815
73,0.49249836802482605,0.89453125,0.4780374521255493,0.8826
74,0.4781387150287628,0.87109375,0.4747526047229767,0.8828
75,0.49691298604011536,0.8828125,0.47085710487365723,0.8833
