,train_loss,train_acc,val_loss,val_acc
0,,,2.305256986618042,0.0897
1,2.260308027267456,0.171875,2.2733732913970948,0.1591
2,2.2468361854553223,0.2578125,2.2407250885009766,0.267
3,2.2062175273895264,0.4140625,2.2063501850128175,0.384
4,2.1609787940979004,0.48046875,2.1670879119873048,0.4783
5,2.1386866569519043,0.515625,2.127857453536987,0.5418
6,2.075845718383789,0.61328125,2.0854068935394285,0.5865
7,2.063180923461914,0.58203125,2.0391640407562255,0.6097
8,2.007498264312744,0.57421875,1.9905340213775635,0.6323
9,1.9487271308898926,0.65234375,1.9444930215835572,0.6463
10,1.9149513244628906,0.63671875,1.8913962726593017,0.6602
11,1.8590842485427856,0.66015625,1.8379566991806031,0.6741
12,1.7618988752365112,0.7265625,1.78569815864563,0.6876
13,1.7664722204208374,0.63671875,1.7292264011383056,0.6988
14,1.7294867038726807,0.6484375,1.6709232126235962,0.7064
15,1.604697585105896,0.70703125,1.6131266593933105,0.714
16,1.5944099426269531,0.7265625,1.5566346519470216,0.7182
17,1.5698920488357544,0.7109375,1.4971624412536622,0.7272
18,1.4754793643951416,0.703125,1.4380328258514403,0.736
19,1.3729007244110107,0.765625,1.3851412832260133,0.7442
20,1.3507492542266846,0.75,1.3350747972488404,0.7515
21,1.2963162660598755,0.73828125,1.2836140142440795,0.7603
22,1.2581292390823364,0.765625,1.2356409452438355,0.769
23,1.1841909885406494,0.77734375,1.1917253824234009,0.7751
24,1.1907726526260376,0.79296875,1.14967494058609,0.7875
25,1.1203372478485107,0.8125,1.1090936868667602,0.7952
26,1.0981006622314453,0.765625,1.072480828857422,0.799
27,1.033947467803955,0.8046875,1.0355925992965698,0.806
28,1.0172125101089478,0.79296875,1.0035639513015746,0.8112
29,1.0221145153045654,0.765625,0.9774343528747559,0.8134
30,1.0306669473648071,0.78515625,0.9492250104904175,0.8186
31,0.9518779516220093,0.8203125,0.9217939388275147,0.8219
32,0.9435712099075317,0.83203125,0.8975976806640625,0.8229
33,0.9142399430274963,0.80859375,0.8741738677978516,0.8249
34,0.8703598380088806,0.796875,0.8523111875534057,0.8299
35,0.8618327379226685,0.8515625,0.8302797826766968,0.8311
36,0.842907726764679,0.80078125,0.8109627275466919,0.8323
37,0.8237053751945496,0.8046875,0.7931695304870605,0.8367
38,0.7791954278945923,0.82421875,0.7741278873443603,0.8392
39,0.8866837620735168,0.796875,0.7583129351615906,0.8427
40,0.7971338629722595,0.85546875,0.7426228527069092,0.8424
41,0.7613385915756226,0.8359375,0.7278312554359436,0.8441
42,0.7517104148864746,0.83203125,0.7141605031967163,0.846
43,0.7237972021102905,0.80078125,0.7006307445526123,0.8489
44,0.6817835569381714,0.86328125,0.688763117313385,0.8511
45,0.6597002744674683,0.87109375,0.6770418898582459,0.8535
46,0.6617876887321472,0.875,0.6662569205284119,0.8543
47,0.7013007998466492,0.8020833333333334,0.6551174958705902,0.857
48,0.6989312171936035,0.8515625,0.6449085935115815,0.8581
49,0.6001971960067749,0.87890625,0.6347912610530854,0.8585
50,0.5574782490730286,0.875,0.6257806465148926,0.8599
51,0.5963178277015686,0.890625,0.6168097656726838,0.8628
52,0.6045819520950317,0.88671875,0.608380668592453,0.8632
53,0.6210600137710571,0.8671875,0.6008197545051575,0.8639
54,0.6382461786270142,0.85546875,0.5921649302482604,0.8655
55,0.7035567164421082,0.796875,0.5849404644966125,0.8671
56,0.5406147241592407,0.91015625,0.5779073728561401,0.8678
57,0.6635388135910034,0.85546875,0.5707072171211243,0.8691
58,0.5372301936149597,0.890625,0.5643642783164978,0.8705
59,0.5260176062583923,0.8828125,0.5575805062770843,0.8708
60,0.5924897789955139,0.84375,0.5514698654174804,0.8713
61,0.6814367771148682,0.8359375,0.5450347584724426,0.8732
62,0.5661141872406006,0.90234375,0.5395432820796967,0.8747
63,0.571843683719635,0.890625,0.5344367673397065,0.8739
64,0.581080973148346,0.85546875,0.5290645076751709,0.8742
65,0.628937840461731,0.84375,0.5241558415412902,0.8762
66,0.5338114500045776,0.83203125,0.5192606709957123,0.8767
67,0.48502597212791443,0.890625,0.5144820652484894,0.8783
68,0.510415256023407,0.8828125,0.5095969169139862,0.8784
69,0.5452120900154114,0.859375,0.5051354801654816,0.8777
70,0.5009588599205017,0.875,0.501164307308197,0.8788
71,0.4831200838088989,0.9140625,0.49696654386520384,0.88
72,0.47655269503593445,0.88671875,0.49304102396965027,0.8806
73,0.512373685836792,0.8359375,0.4894462297439575,0.8814
74,0.4491855204105377,0.859375,0.48594830784797666,0.882
75,0.4725645184516907,0.8828125,0.4823758066654205,0.8826
76,0.5319728255271912,0.8515625,0.47918922080993653,0.8823
77,0.5998068451881409,0.85546875,0.47571547770500183,0.8832
78,0.48232021927833557,0.90234375,0.47225493311882016,0.8841
79,0.5307658910751343,0.875,0.46934284725189207,0.8841
80,0.5351775288581848,0.85546875,0.46643575320243835,0.8842
81,0.4863865077495575,0.8359375,0.4634144030570984,0.8849
82,0.5249035954475403,0.8828125,0.4608132870674133,0.8856
83,0.4840264916419983,0.8671875,0.4576644470214844,0.8854
84,0.4835750460624695,0.8515625,0.45490947031974793,0.8862
85,0.47922632098197937,0.8671875,0.45211862478256226,0.8871
86,0.5876426696777344,0.84375,0.44937963523864743,0.8876
87,0.4790666997432709,0.90234375,0.44660321822166443,0.8879
88,0.49020832777023315,0.87890625,0.44418910698890685,0.8875
89,0.46828028559684753,0.87109375,0.4418377725124359,0.8887
90,0.45277273654937744,0.85546875,0.43932800064086913,0.8887
91,0.4363676905632019,0.89453125,0.4369510869503021,0.8895
92,0.44901004433631897,0.890625,0.4345133985996246,0.8894
93,0.423749715089798,0.8984375,0.4322724676132202,0.8896
94,0.4986332952976227,0.8645833333333334,0.4304296365737915,0.8896
95,0.49008890986442566,0.87109375,0.4283489375114441,0.8907
96,0.3861130475997925,0.91015625,0.42605337200164795,0.8908
97,0.3549886643886566,0.91015625,0.42443204970359805,0.8905
98,0.3867649435997009,0.91796875,0.4224784965991974,0.8906
99,0.3792657256126404,0.90625,0.42055873126983645,0.8911
100,0.4517160654067993,0.8984375,0.418639595079422,0.8915
101,0.446122407913208,0.875,0.41668005957603454,0.891
102,0.5481485724449158,0.81640625,0.41493913073539734,0.8916
103,0.36085817217826843,0.91796875,0.41312146201133726,0.8926
104,0.5046399831771851,0.87890625,0.4114154462814331,0.8932
105,0.37737348675727844,0.90625,0.409793132686615,0.8935
106,0.3847561478614807,0.8828125,0.4081268559455872,0.8939
107,0.4190734922885895,0.88671875,0.4065570496082306,0.8935
