,train_loss,train_acc,val_loss,val_acc
0,,,2.305256986618042,0.0897
1,2.2807669639587402,0.125,2.2733280361175536,0.1617
2,2.231316089630127,0.2734375,2.240708982849121,0.2657
3,2.2174630165100098,0.3671875,2.206464083099365,0.3823
4,2.1653895378112793,0.44140625,2.1671161838531496,0.478
5,2.1274502277374268,0.51953125,2.127807373046875,0.5419
6,2.090329885482788,0.56640625,2.085426127624512,0.5868
7,2.038360595703125,0.59375,2.0390165506362914,0.6098
8,2.0017218589782715,0.6015625,1.9904956609725952,0.6318
9,1.9509613513946533,0.61328125,1.9444956441879273,0.6473
10,1.9243922233581543,0.62109375,1.891361946296692,0.6606
11,1.8332711458206177,0.66796875,1.8385821294784546,0.6727
12,1.808544635772705,0.68359375,1.7858554815292358,0.6876
13,1.749727487564087,0.67578125,1.7291285074234009,0.6989
14,1.6772263050079346,0.69140625,1.6707222005844116,0.7061
15,1.6431530714035034,0.6953125,1.6132662412643433,0.715
16,1.550324559211731,0.73828125,1.5564856052398681,0.719
17,1.5590327978134155,0.6796875,1.4971930850982667,0.7264
18,1.5045267343521118,0.67578125,1.4380326482772827,0.7366
19,1.453685998916626,0.69140625,1.385150009536743,0.7462
20,1.3924399614334106,0.68359375,1.3351169439315795,0.7522
21,1.285413384437561,0.76171875,1.2837029993057252,0.7595
22,1.204820990562439,0.76171875,1.23548860912323,0.7694
23,1.2021430730819702,0.76953125,1.19179532661438,0.7753
24,1.1687167882919312,0.7890625,1.1496084552764894,0.7877
25,1.0967316627502441,0.796875,1.109085533618927,0.7953
26,1.063279390335083,0.8203125,1.073022574043274,0.799
27,1.0582947731018066,0.828125,1.0356622826576234,0.8051
28,1.0421546697616577,0.78125,1.0036956986427308,0.8115
29,1.025312066078186,0.78515625,0.9773415853500366,0.8136
30,0.9462566375732422,0.80078125,0.9491144786834717,0.8183
31,0.9279754757881165,0.828125,0.9217223515510559,0.8222
32,0.9873097538948059,0.74609375,0.8976662377357483,0.8234
33,0.8661850094795227,0.80859375,0.8741257899284363,0.8244
34,0.8670840263366699,0.81640625,0.8524193097114563,0.83
35,0.8984540104866028,0.78125,0.8301870529174805,0.8313
36,0.8394434452056885,0.8203125,0.8110462061882019,0.8324
37,0.7973585724830627,0.87109375,0.7931101927757264,0.8376
38,0.7899563312530518,0.828125,0.7747996650695801,0.8397
39,0.7182191014289856,0.87109375,0.758253337097168,0.8422
40,0.7842313051223755,0.83203125,0.7425780136108399,0.8429
41,0.7442792654037476,0.84375,0.7277593118667602,0.8445
42,0.7094548344612122,0.83984375,0.7141656918525696,0.8459
43,0.6904293894767761,0.875,0.700978376865387,0.8485
44,0.7385896444320679,0.83984375,0.6887573990821838,0.8508
45,0.6608105301856995,0.8515625,0.6770175630569458,0.8538
46,0.659326434135437,0.86328125,0.6662508157730103,0.8538
47,0.7132509350776672,0.84375,0.6551580903053283,0.856
48,0.6225602626800537,0.84765625,0.6449090622425079,0.8576
49,0.5736182928085327,0.87890625,0.6347652448654175,0.8583
50,0.6237279772758484,0.87109375,0.6257671317577362,0.8601
51,0.622734010219574,0.84765625,0.6167651535511017,0.8623
52,0.627578854560852,0.8671875,0.6082975026130676,0.8636
53,0.5560252070426941,0.875,0.6007950649261474,0.8638
54,0.5826777219772339,0.8828125,0.5921678513526917,0.8656
55,0.5765982866287231,0.88671875,0.5849074927806854,0.8669
56,0.6566242575645447,0.81640625,0.577916979598999,0.8679
57,0.6359880566596985,0.8203125,0.5706865882396698,0.8696
58,0.5534367561340332,0.87109375,0.5642896544456482,0.8708
59,0.6470711827278137,0.8125,0.5576265096664429,0.8709
60,0.5773525834083557,0.84765625,0.5515125688552857,0.8712
61,0.5294143557548523,0.8828125,0.5450699496269226,0.8726
62,0.5996763110160828,0.84765625,0.5395214039325714,0.8752
63,0.5516752004623413,0.8671875,0.5343354117393494,0.8746
64,0.5990361571311951,0.8359375,0.5290752468109131,0.8744
65,0.6628391146659851,0.80078125,0.5241254603385925,0.8762
66,0.6133378148078918,0.84375,0.5191849888324738,0.8771
67,0.5128235816955566,0.87109375,0.5145761826038361,0.8783
68,0.537050187587738,0.87890625,0.5097175417423249,0.878
69,0.4683745205402374,0.88671875,0.505025773191452,0.8781
70,0.5139729976654053,0.8828125,0.5012344347953797,0.8789
71,0.47085705399513245,0.90234375,0.4970152662277222,0.8802
