,train_loss,train_acc,val_loss,val_acc
0,,,2.305256986618042,0.0897
1,2.274104595184326,0.1640625,2.2721736328125,0.1663
2,2.238104820251465,0.24609375,2.237348890686035,0.2638
3,2.2037606239318848,0.41796875,2.1999242572784423,0.3949
4,2.16277813911438,0.484375,2.161865096282959,0.4986
5,2.119314193725586,0.5703125,2.121370682525635,0.5582
3676.6205201148987
