,train_loss,train_acc,val_loss,val_acc,time_refs
71,0.369243323802948,0.92578125,0.36153251101970674,0.9006,1664241890.8944232
72,0.33671998977661133,0.90625,0.36000437226295473,0.9013,1664242492.6327274
73,0.39689478278160095,0.90234375,0.3581636678695679,0.9017,1664243083.2232683
74,0.22512826323509216,0.9375,0.35704317755699155,0.9022,1664243526.2566733
75,0.343574196100235,0.90234375,0.3552526690721512,0.9017,1664244202.5059004
76,0.3321555554866791,0.9296875,0.35312035989761353,0.9021,1664244686.2276404
77,0.44167962670326233,0.859375,0.3517229684352875,0.9033,1664245166.619892
78,0.3640052378177643,0.90234375,0.35047697427272795,0.9032,1664245662.098743
79,0.3335035443305969,0.921875,0.3498768651485443,0.9033,1664246163.398866
80,0.3744931221008301,0.88671875,0.34882199566364286,0.9034,1664246717.4195518
81,0.38855913281440735,0.88671875,0.3471057362794876,0.903,1664247423.529744
82,0.4162501394748688,0.88671875,0.3458505299091339,0.9026,1664248045.3818648
83,0.3044748604297638,0.9453125,0.34396162021160126,0.9043,1664248719.791794
84,0.3848458230495453,0.87890625,0.3429615002632141,0.9046,1664249300.3574827
85,0.3891129791736603,0.890625,0.34168169066905973,0.9051,1664249745.0485764
86,0.3616456687450409,0.90625,0.34023308510780337,0.9046,1664250192.1839247
87,0.37584051489830017,0.90234375,0.34020332293510436,0.9044,1664250656.9208999
88,0.3388534188270569,0.89453125,0.33836064803600313,0.9052,1664251187.8837962
89,0.3156919479370117,0.9140625,0.33799415807724,0.9048,1664251678.023261
90,0.3336917459964752,0.9140625,0.33643811476230623,0.9057,1664252124.4395816
91,0.3667791187763214,0.875,0.33506014075279233,0.906,1664252543.8591673
92,0.3420836627483368,0.9140625,0.3347967835187912,0.9062,1664253148.9507835
93,0.3046426773071289,0.921875,0.3339976670742035,0.9059,1664253598.797837
94,0.19515393674373627,0.9583333333333334,0.33259812619686124,0.9062,1664254036.8904576
95,0.2663072347640991,0.91796875,0.33129421184062957,0.9077,1664254533.3910248
96,0.3783523738384247,0.890625,0.33161861567497253,0.9057,1664254982.6978374
97,0.33102893829345703,0.8984375,0.33081906707286834,0.9064,1664255522.1716833
98,0.27281057834625244,0.92578125,0.3298092180967331,0.9073,1664256021.1142902
99,0.44900834560394287,0.87890625,0.3279056841135025,0.9074,1664256519.9551063
100,0.30439579486846924,0.921875,0.32706596398353577,0.9092,1664256958.902781
101,0.22237423062324524,0.921875,0.32610671880245207,0.9073,1664257582.660519
102,0.26994121074676514,0.91796875,0.32525963068008423,0.9082,1664258095.029256
103,0.3539980947971344,0.8828125,0.32534779119491575,0.9084,1664258609.5715232
104,0.3944189250469208,0.8671875,0.3234189725399017,0.9096,1664259259.9626973
105,0.2831224799156189,0.92578125,0.3229284285783768,0.9087,1664259772.3441849
106,0.33712899684906006,0.8984375,0.32206097650527954,0.9079,1664260304.4513779
107,0.3844897449016571,0.875,0.3213109036207199,0.9088,1664260827.4960258
108,0.3254959285259247,0.890625,0.32117532732486725,0.9086,1664261362.0513976
57222.0980887413,35610.01302790642
