,train_loss,train_acc,val_loss,val_acc
0,,,2.305256986618042,0.0897
1,2.2841951847076416,0.1875,2.2724648845672606,0.1748
2,2.2382304668426514,0.234375,2.2378313682556152,0.267
3,2.200833559036255,0.375,2.2014357734680177,0.3965
4,2.171982765197754,0.42578125,2.162901407623291,0.4765
5,2.126469612121582,0.53515625,2.123314196395874,0.5462
3721.543701171875
