,train_loss,train_acc,val_loss,val_acc
0,,,2.305256986618042,0.0897
1,2.2658636569976807,0.2109375,2.271864770889282,0.172
2,2.237668514251709,0.2265625,2.2362653873443605,0.286
3,2.1973960399627686,0.390625,2.1977966949462893,0.4091
4,2.149266242980957,0.55078125,2.15883807144165,0.4817
5,2.102229595184326,0.55859375,2.1172031982421875,0.5481
6,2.09220552444458,0.51953125,2.0720913391113283,0.5892
7,2.0442235469818115,0.57421875,2.02463496055603,0.6191
8,1.9643547534942627,0.6484375,1.971066142654419,0.6374
9,1.9053617715835571,0.6484375,1.9156817817687988,0.6554
10,1.87720787525177,0.64453125,1.862640701675415,0.6661
11,1.7688672542572021,0.6953125,1.8037609113693238,0.6805
12,1.81011962890625,0.64453125,1.7457974672317504,0.693
13,1.6941643953323364,0.6796875,1.6831498239517213,0.6996
14,1.6279842853546143,0.703125,1.619411166191101,0.7069
15,1.5470268726348877,0.734375,1.5592108154296875,0.7147
16,1.535543441772461,0.69921875,1.4975342435836791,0.7263
17,1.4984773397445679,0.72265625,1.4441078817367554,0.7346
18,1.346993327140808,0.77734375,1.3880596536636352,0.7426
19,1.3321694135665894,0.75390625,1.3368025535583496,0.7499
20,1.2630419731140137,0.7890625,1.2828912628173827,0.7612
21,1.286760926246643,0.75,1.2350181802749634,0.7722
22,1.1755845546722412,0.7734375,1.1891470056533813,0.7771
23,1.1537331342697144,0.77734375,1.1450138171195985,0.7863
24,1.129136085510254,0.78125,1.1043289781570436,0.7936
25,1.1047637462615967,0.75390625,1.0652870312690734,0.8003
26,1.0384503602981567,0.82421875,1.0304244783401488,0.8051
27,0.9707982540130615,0.828125,0.9965261882781983,0.8103
28,0.9708777666091919,0.8125,0.9639195768356323,0.8159
29,1.0052410364151,0.8125,0.9374146186828614,0.8186
30,0.9332050681114197,0.78515625,0.9093093284606933,0.82
31,0.8764000535011292,0.83203125,0.8864773399353028,0.8245
32,0.9167291522026062,0.796875,0.8618521725654602,0.8272
33,0.7861590385437012,0.859375,0.8399920848846436,0.8288
34,0.8324169516563416,0.796875,0.8193415270805359,0.8325
35,0.7849702835083008,0.83984375,0.8006890200614929,0.8354
36,0.7646204233169556,0.82421875,0.7817819701194764,0.8361
37,0.8330134153366089,0.8125,0.7650515531539916,0.8398
38,0.7408884763717651,0.86328125,0.7500747524261474,0.8403
39,0.7964742183685303,0.8125,0.7348662178039551,0.8445
40,0.8156561851501465,0.8125,0.7185841011047364,0.848
41,0.7004812955856323,0.85546875,0.7037394412994384,0.8493
42,0.7036187052726746,0.85546875,0.691729212474823,0.8524
43,0.6991166472434998,0.84375,0.6794676951408386,0.8532
44,0.6392439007759094,0.84375,0.6679484149932862,0.8545
45,0.643214762210846,0.84765625,0.6564740644454956,0.8565
46,0.6470968127250671,0.87890625,0.6457899432182312,0.8564
47,0.594454824924469,0.8854166666666666,0.6353914400100708,0.859
48,0.6252760291099548,0.88671875,0.6259508702754975,0.8609
49,0.672885537147522,0.85546875,0.6170211259841919,0.8611
50,0.5678337812423706,0.87109375,0.6083534530639648,0.8617
51,0.5763538479804993,0.84765625,0.6003489230632783,0.8636
