,train_loss,train_acc,val_loss,val_acc
0,,,2.305256986618042,0.0897
1,2.2742977142333984,0.13671875,2.2719792644500734,0.1698
2,2.247098922729492,0.28125,2.237549572753906,0.2806
3,2.2010669708251953,0.359375,2.1986100074768067,0.4049
4,2.163539409637451,0.4453125,2.1594086418151854,0.4842
5,2.123486042022705,0.5625,2.115740305709839,0.5497
6,2.082315444946289,0.5859375,2.06960432472229,0.592
7,2.016650676727295,0.62109375,2.0189559688568117,0.6215
8,1.950632929801941,0.640625,1.9679024623870849,0.6382
9,1.955193281173706,0.62890625,1.9159367769241333,0.6565
10,1.8547178506851196,0.6953125,1.8598047653198242,0.6677
11,1.806506633758545,0.6953125,1.8037018632888795,0.6828
12,1.7856166362762451,0.67578125,1.746071618270874,0.6912
13,1.7059961557388306,0.66015625,1.6839566423416137,0.6996
14,1.6306698322296143,0.71875,1.6187626581192016,0.7081
15,1.6109461784362793,0.6640625,1.5593193447113036,0.7151
16,1.5073354244232178,0.7421875,1.4997038787841797,0.7252
17,1.4586325883865356,0.7265625,1.4421258520126343,0.7352
18,1.4105790853500366,0.734375,1.3856694526672364,0.7437
19,1.3362908363342285,0.7421875,1.3273875888824462,0.7508
20,1.3421204090118408,0.73828125,1.2777660390853882,0.7623
21,1.2080779075622559,0.7734375,1.22884309425354,0.7721
22,1.2799104452133179,0.6953125,1.1803962116241455,0.7823
23,1.1351932287216187,0.796875,1.1379263790130616,0.7881
24,1.1135470867156982,0.734375,1.098010156440735,0.7944
25,1.0846569538116455,0.8125,1.058980742740631,0.7989
26,1.0489954948425293,0.796875,1.0229975492477417,0.8065
27,1.0043413639068604,0.828125,0.989406027507782,0.8114
28,0.9768391251564026,0.8046875,0.9576185521125793,0.8174
29,1.0361610651016235,0.76171875,0.928441282081604,0.8198
30,0.9148352742195129,0.796875,0.9002745838165284,0.8207
31,0.9330931901931763,0.7734375,0.87539348154068,0.8259
32,0.8822277188301086,0.82421875,0.8530984300613403,0.8282
33,0.8452591896057129,0.8359375,0.829663700389862,0.8309
34,0.8782117962837219,0.8046875,0.8092809978485107,0.835
35,0.8180631399154663,0.83984375,0.7904054777145386,0.8357
36,0.8567540049552917,0.8203125,0.7717386137008667,0.8393
37,0.817879855632782,0.8359375,0.7545330158233643,0.8401
38,0.804624617099762,0.82421875,0.7377532305717468,0.8453
39,0.731999933719635,0.82421875,0.7232898069381714,0.8449
