,train_loss,train_acc,val_loss,val_acc
0,,,2.305256986618042,0.0897
1,2.279775857925415,0.15625,2.2717011123657227,0.1745
2,2.2271242141723633,0.3125,2.236184226226807,0.2837
3,2.198887586593628,0.41796875,2.1992929054260255,0.3993
4,2.1542649269104004,0.51171875,2.1618208110809327,0.4841
5,2.115682601928711,0.52734375,2.12094619140625,0.5443
3616.2536294460297
