,train_loss,train_acc,val_loss,val_acc,time_refs
0,,,2.305256986618042,0.0897,1663093856.6419966
1,2.251171350479126,0.25,2.256205308151245,0.2125,1663094309.7149734
2,2.218672752380371,0.34375,2.206504262924194,0.3644,1663094775.2320113
3,2.1358256340026855,0.51171875,2.133220571517944,0.5316,1663095221.8140001
4,2.048645257949829,0.58984375,2.0430373556137087,0.6082,1663095672.904968
5,1.9495644569396973,0.6484375,1.9381572746276856,0.6422,1663096140.2876217
6,1.855298638343811,0.65625,1.8390459823608398,0.6879,1663096592.9596837
7,1.7503952980041504,0.6875,1.7174185541152953,0.6968,1663097020.980737
8,1.547055959701538,0.73046875,1.5923877016067505,0.712,1663097477.5205803
9,1.5142451524734497,0.71484375,1.463470020866394,0.7333,1663097935.8561473
10,1.3813725709915161,0.734375,1.3510124984741212,0.7487,1663098368.0490587
11,1.2654809951782227,0.765625,1.2391353982925415,0.7694,1663098828.8954966
12,1.1800483465194702,0.78515625,1.1489335640907288,0.7882,1663099303.3533814
13,1.0709753036499023,0.80859375,1.0737888026237488,0.7941,1663099760.9064817
14,1.0349065065383911,0.77734375,1.0038632966041565,0.8092,1663100199.4554262
15,0.994560718536377,0.80859375,0.9415856286048889,0.8166,1663100625.1750145
16,0.9042032361030579,0.8046875,0.886062942314148,0.8234,1663101083.6582386
17,0.7755222320556641,0.87109375,0.8398182297706605,0.8291,1663101562.6604605
18,0.7785312533378601,0.84375,0.803363721370697,0.837,1663102032.1761277
19,0.8645747900009155,0.796875,0.7698439984321594,0.8416,1663102491.0361266
20,0.7155343890190125,0.85546875,0.7362685193061829,0.8432,1663102949.9967165
21,0.6520946025848389,0.8671875,0.7100671324729919,0.8467,1663103415.3260841
22,0.7447052001953125,0.8046875,0.6826502991676331,0.8506,1663103879.1043417
23,0.6864225268363953,0.8671875,0.6581491729736328,0.8554,1663104353.2751663
24,0.7011475563049316,0.83984375,0.6389727285385132,0.8596,1663104825.2005572
25,0.6207641363143921,0.87109375,0.6238041141986846,0.8576,1663105288.9312394
26,0.684122622013092,0.828125,0.6082729660511017,0.8616,1663105754.9937322
27,0.7251684665679932,0.8203125,0.5905865925788879,0.8673,1663106218.6125612
28,0.6079154014587402,0.8828125,0.5771559655666352,0.8669,1663106652.452899
29,0.56402987241745,0.8671875,0.562962216091156,0.8696,1663107102.942973
30,0.5461114048957825,0.87109375,0.5495172154426575,0.871,1663107559.473666
31,0.5795611143112183,0.87109375,0.5370286579608917,0.8742,1663108016.962584
32,0.46552783250808716,0.8828125,0.525564553308487,0.875,1663108446.036332
33,0.5965664386749268,0.83203125,0.5164802834033966,0.8761,1663108894.46927
34,0.4699496626853943,0.8984375,0.5066660886287689,0.8775,1663109355.3033674
35,0.5090290307998657,0.8671875,0.49771323895454406,0.8785,1663109817.3869426
36,0.5181726217269897,0.859375,0.4894366189479828,0.8799,1663110267.3832326
37,0.4820694327354431,0.875,0.4822680513381958,0.8817,1663110712.4658656
38,0.4314267933368683,0.88671875,0.47491743440628054,0.8827,1663111177.1607256
39,0.5178501605987549,0.8515625,0.4675551065444946,0.8844,1663111613.42861
40,0.4700726568698883,0.89453125,0.46263891549110414,0.884,1663112067.5752032
41,0.5003101825714111,0.875,0.4555089473724365,0.8873,1663112505.607593
42,0.44166848063468933,0.90234375,0.4511259109020233,0.8869,1663112949.5078177
43,0.44090867042541504,0.8828125,0.44472937207221985,0.8874,1663113415.6183364
44,0.48221296072006226,0.859375,0.4397882685184479,0.8888,1663113880.86984
45,0.5134072303771973,0.8515625,0.43755092873573304,0.8879,1663114336.1507921
46,0.4302096366882324,0.9140625,0.43093049812316897,0.8897,1663114777.001735
47,0.5288029313087463,0.8333333333333334,0.42740042271614076,0.8883,1663115247.144527
